number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
512,#ppcPurge2019,ShawningArmor,"@mrC69 @ShawningArmor @UpCanuck @SexySloth_01 @DougHawk @Danbalkwill1 @mayoushtak @Dissident_Jay @Bret_Sears @DisillusiondCAN @anna_938 @bgirl0001 @munch289 @HomeWorldof @RUalreadyawake @9291Motomom @CindylouAB @KellyRDay19 @JohanneMennie @SteveMilley3 @LegsAflame @palevell @Jason1973canad1 @RRidley11 @DavidMilley @MikeObrigewitc3 @Rockchip77 @brokenboxpower @Sammy0015 @SusanIverach @kdbowlby @overtaxed1000 @canadaunited1 @sardem1234 @geswolfcrest @tayomayopayo @FPVaughanIII @istoneca @roytinis11 @manny_ottawa @CanadaFirst7 @WeAreQ4451 @Doreen40379264 @bjhdhnr @CanadaPoli2 @costellodaniel1 @MentalChrysalis @divergentdeb @JPLuisi1 @bouchjr .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 19:43:33 +0000 2019,0,0
513,Stephen Holt,StephenEHolt,"It’s been a pleasure to bring our exhibition to @ThePieceHall in Halifax. Such a fantastic venue, ace shops and beautiful people.   Thanks to everyone who’s stopped by to check out our designs https://t.co/FhqMqYQxo1",Sat Feb 23 19:43:40 +0000 2019,0,0
514,Farishta,Farishta05,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:43:41 +0000 2019,0,0
515,Veralyn,beethoven_books,Watched the last bit of the funeral for the seven young children that tragically died in a fire on Tuesday in Halifax. I can't imagine the pain their mother and father are/will be feeling for a while. I pray that God is with them during this difficult time.,Sat Feb 23 19:44:00 +0000 2019,0,0
516,why,lipstickknife,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:44:03 +0000 2019,0,0
517,Eric Tam,tameszu,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 19:44:09 +0000 2019,0,0
518,Joanie Reb - #Team Pelosi,JoanieReb,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 19:44:22 +0000 2019,0,0
519,Kathryn Hermann,blessenkat,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:44:26 +0000 2019,0,0
520,Joanie Reb - #Team Pelosi,JoanieReb,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:44:30 +0000 2019,0,0
521,Kathryn Hermann,blessenkat,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 19:44:35 +0000 2019,0,0
522,Anna Albo,AnnaAlbo2,"“Nova Scotia has marijuana stores in Halifax, Dartmouth, Amherst, New Glasgow, Sydney River, Truro, Yarmouth, and Lower Sackville. More are also set to” https://t.co/PDhQdK0nf6 https://t.co/cCOTK6S87o",Sat Feb 23 19:44:59 +0000 2019,0,0
523,Fatma Othman,xphat,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:45:04 +0000 2019,0,0
524,Kathryn Hermann,blessenkat,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 19:45:10 +0000 2019,0,0
525,bitch deloria,robotsimmons,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:45:13 +0000 2019,0,0
526,riya,riiyyab,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:45:18 +0000 2019,0,0
527,Inspiral Carpets,inspiralsband,"@loafersvinyl @_Bands_FC @ThePieceHall @inspiralsband @StephenEHolt @therealboon and myself will be there @loafersvinyl @ThePieceHall 12-3 on Sunday. Can’t wait to see these brilliant pieces of work in real life. See you there for tea, vinyl &amp; @_Bands_FC",Sat Feb 23 19:45:18 +0000 2019,0,0
528,s’9,sundus_9,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:45:24 +0000 2019,0,0
529,Scicomm,ScicommBot,"We are excited to announce that we have launched our full program for #CASC2019.  Join us May 8 to 10, 2019 in #Halifax - Early Bird registration is available until April 2. You don't want to miss out! 
https://t.co/Xcihe4FMNu 

#MakingWaves #Scicomm #STEM https://t.co/ybqvzUjnXV",Sat Feb 23 19:45:39 +0000 2019,0,0
530,Michael Paul Pennini,MichaelPPennini,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:45:49 +0000 2019,0,0
531,12 years A BAD BITCH,zxhrx,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:45:53 +0000 2019,0,0
532,bitch deloria,robotsimmons,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:45:58 +0000 2019,0,0
533,VDOT Lynchburg,VaDOTLynchburg,A number of roads are closed in Halifax and Pittsylvania counties due to high water. Visit https://t.co/q8BjJ0jUpm for an up-to-date list of closures. https://t.co/TnGCvz5sJS,Sat Feb 23 19:46:12 +0000 2019,0,0
534,SAFETY TASK FORCE,STFVancouver,"Tragedies like the fatal fire in Spryfield take a huge toll on first responders, and they’re expressing gratitude for an outpouring of support. https://t.co/lLGmOO3wJu",Sat Feb 23 19:46:26 +0000 2019,0,0
535,MJ,pinkdough,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:46:29 +0000 2019,0,0
536,Aaahdiyaat,adiatxo,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:46:30 +0000 2019,0,0
537,660 NEWS Calgary,660NEWS,"The children’s father — Ebraheim Barho — remained in hospital Friday recovering from extensive burns. He was in critical, but stable condition.
https://t.co/CYeWH8Patx #Halifax",Sat Feb 23 19:46:42 +0000 2019,0,0
538,Steve DAntes,SteveDAntes,@KISSOnline @genesimmons  Mathew's 8th Birthday is today. Since Halifax isnt on your tour we're coming to you! Can you shout out Happy Birthday to my sweet boy who is SO excited? See you in August! https://t.co/rJFhXxlMH7,Sat Feb 23 19:46:45 +0000 2019,0,0
539,Virginia,Nixie_Virginia,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:46:50 +0000 2019,0,0
540,WorkingBananas,namirph,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:46:55 +0000 2019,0,0
541,D. O.,SK8rtwit,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:47:03 +0000 2019,0,0
542,Iceberg Reports,NLIcebergReport,"EVAS Air is a proud Air Canada Express Partner, with bases in both #Gander, #NL and #Halifax, #NS. We are currently hiring for multiple positions within our growing company! Click the link here to view a list of available positions: https://t.co/LUGBUWYjB6 https://t.co/fKJkUaKcd9",Sat Feb 23 19:47:14 +0000 2019,0,0
543,Hani,Hani18810247,"La Meute diffuse le texte de Steeve E Fortin, qui était sa réponse aux fameux commentaires haineux sur l'incendie d'Halifax.
Bien sûr, il faudrait questionner les conséquences de plus d’une décennie d’accusations de racisme, alors qu'ils se servent de son texte pour se dédouaner https://t.co/d962OepQZS",Sat Feb 23 19:47:17 +0000 2019,0,0
544,David C Bannerman,DCBMEP,Credit where credit is due. @NickyMorgan01 is working hard with people like @SteveBakerHW and @Jacob_Rees_Mogg to get a good #Brexit deal. It was a pleasure to be on a panel with her last night in #Halifax. Thank you @HxConservatives. https://t.co/WvPuiA7VE7,Sat Feb 23 19:47:24 +0000 2019,0,0
545,s’9,sundus_9,"Words fail when children are taken from us too soon, especially in circumstances like this. My heart goes out to the survivors of the horrible fire in Halifax this morning, and the loved ones who are mourning this tremendous loss.",Sat Feb 23 19:47:27 +0000 2019,0,0
546,Sheila,sheila1061,@JennieGenSec We were out in Halifax today with the inspirational @AngelaRayner.  We mustn’t be distracted....we are the future! https://t.co/mxWw1wKTNE,Sat Feb 23 19:47:37 +0000 2019,0,0
547,Qupac Shakur,quciferskittles,Annnd Now Im crying in my car while doing laundry.. Father God ..Bless that family this is unimaginable 'They had the best months of their life': Kids thrived in Canada after escaping Syrian war | CBC News https://t.co/fxmsrwxjSD,Sat Feb 23 19:48:09 +0000 2019,0,0
548,dD @RussianWitchHunter,dD94865242,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:48:26 +0000 2019,0,0
549,Six,SixieGames,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:48:32 +0000 2019,0,0
550,Sky_Is_The_Limit_,pewterlove,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 19:48:43 +0000 2019,0,0
551,Sky_Is_The_Limit_,pewterlove,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:48:48 +0000 2019,0,0
552,Khadija,Mettapeonie,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:49:02 +0000 2019,0,0
553,SportsNorth,LeafsBroncosLFC,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:49:08 +0000 2019,0,0
554,Richelle,Richell12924463,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:49:08 +0000 2019,0,0
555,Humanity where are you,dreamwalkarts,"The family has asked for emergency staff to be part of today’s ceremony. Representatives from Halifax fire &amp; police services will form an honour guard, to escort the 7 caskets into the building. https://t.co/y0oUholcNr",Sat Feb 23 19:49:18 +0000 2019,0,0
556,CanadianBankingVictims.FightBack,BankersWatchDog,"@mrC69 @ShawningArmor @UpCanuck @SexySloth_01 @DougHawk @Danbalkwill1 @mayoushtak @Dissident_Jay @Bret_Sears @DisillusiondCAN @anna_938 @bgirl0001 @munch289 @HomeWorldof @RUalreadyawake @9291Motomom @CindylouAB @KellyRDay19 @JohanneMennie @SteveMilley3 @LegsAflame @palevell @Jason1973canad1 @RRidley11 @DavidMilley @MikeObrigewitc3 @Rockchip77 @brokenboxpower @Sammy0015 @SusanIverach @kdbowlby @overtaxed1000 @canadaunited1 @sardem1234 @geswolfcrest @tayomayopayo @FPVaughanIII @istoneca @roytinis11 @manny_ottawa @CanadaFirst7 @WeAreQ4451 @Doreen40379264 @bjhdhnr @CanadaPoli2 @costellodaniel1 @MentalChrysalis @divergentdeb @JPLuisi1 @bouchjr .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 19:49:34 +0000 2019,0,0
557,Farah,FarahIf,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:49:42 +0000 2019,0,0
558,Francois Le Blanc,RCFrancois,"La cérémonie est terminée. Des dizaines de personnes attendent maintenant dehors pour rendre un dernier hommage aux enfants Barho, dont les cercueils vont être transportés au cimetière musulman d’Halifax https://t.co/CZ85CJegpM",Sat Feb 23 19:49:43 +0000 2019,0,0
559,TX Gal,meetmyfavorites,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 19:49:44 +0000 2019,0,0
560,Nicky Chance-Thompson,nickychanthomp,Brilliant review of another exciting restaurant opening #Halifax in @yorkshirepost by @mrsfifties &amp; yes you would have to been under a stone to have missed transformation of our town @VisitCalderdale @Welcome2Yorks https://t.co/DDofQMzj90,Sat Feb 23 19:49:53 +0000 2019,0,0
561,Kaulean,Kaulean,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:49:57 +0000 2019,0,0
562,Cathy Wilson,WildCathRN,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:50:40 +0000 2019,0,0
563,Astrid,AstridBears,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:50:47 +0000 2019,0,0
564,Elaine MacLean,ocongrejo,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:50:50 +0000 2019,0,0
565,"Andy Fillmore, MP",AndyFillmoreHFX,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:51:05 +0000 2019,0,0
566,DMG,USA1AUS,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:51:09 +0000 2019,0,0
567,Cathy Wilson,WildCathRN,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:51:14 +0000 2019,0,0
568,Villemann Sandemo,Villemann,"We're gathering customer insight to inform our plans. Do you have a visible #disability? Do you bank with Bank of Scotland, Halifax or Lloyds Bank? Can you attend a focus group in London on 19th March? If so we want to hear from you! Learn more &amp; sign up: https://t.co/3Qj7gHlTp0 https://t.co/Ao6t3PSM4V",Sat Feb 23 19:51:36 +0000 2019,0,0
